Entity,Type,Superclass(es),http://www.w3.org/2000/01/rdf-schema#label,http://edamontology.org/created_in,http://www.geneontology.org/formats/oboInOwl#hasDefinition,
http://edamontology.org/format_3550,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2330,"'mhd'","'1.9'","'Text-based tagged file format for medical images generated using the MetaImage software package.'",
http://edamontology.org/format_3551,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2330,"'nrrd'","'1.9'","'Nearly Raw Rasta Data format designed to support scientific visualisation and image processing involving N-dimensional raster data.'",
http://edamontology.org/format_3554,Class,http://edamontology.org/format_2330,"'R file format'","'1.9'","'File format used for scripts written in the R programming language for execution within the R software environment, typically for statistical computation and graphics.'",
http://edamontology.org/format_3555,Class,http://edamontology.org/format_2330,"'SPSS'","'1.9'","'File format used for scripts for the Statistical Package for the Social Sciences.'",
http://edamontology.org/format_3556,Class,http://edamontology.org/format_2331,"'MHTML'","'1.9'","'MIME  HTML format for Web pages, which can include external resources, including images, Flash animations and so on.'",
http://edamontology.org/format_3578,Class,http://edamontology.org/format_2058	http://edamontology.org/format_2333,"'IDAT'","'1.10'","'Proprietary file format for (raw) BeadArray data used by genomewide profiling platforms from Illumina Inc. This format is output directly from the scanner and stores summary intensities for each probe-type on an array.'",
http://edamontology.org/format_3579,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'JPG'","'1.10'","'Joint Picture Group file format for lossy graphics file.'",
http://edamontology.org/format_3580,Class,http://edamontology.org/format_2058	http://edamontology.org/format_2330,"'rcc'","'1.10'","'Reporter Code Count-A data file (.csv) output by the Nanostring nCounter Digital Analyzer, which contains gene sample information, probe information and probe counts.'",
http://edamontology.org/format_3581,Class,http://edamontology.org/format_2330,"'arff'","'1.11'","'ARFF (Attribute-Relation File Format) is an ASCII text file format that describes a list of instances sharing a set of attributes.'",
http://edamontology.org/format_3582,Class,http://edamontology.org/format_2561	http://edamontology.org/format_2330,"'afg'","'1.11'","'AFG is a single text-based file assembly format  that holds read and consensus information together'",
http://edamontology.org/format_3583,Class,http://edamontology.org/format_2330	http://edamontology.org/format_2919,"'bedgraph'","'1.11'","'The bedGraph format allows display of continuous-valued data in track format. This display type is useful for probability scores and transcriptome data'",
http://edamontology.org/format_3584,Class,http://edamontology.org/format_3003,"'bedstrict'","'1.11'","'Browser Extensible Data (BED) format of sequence annotation track that strictly does not contain non-standard fields beyond the first 3 columns.'",
http://edamontology.org/format_3585,Class,http://edamontology.org/format_3584,"'bed6'","'1.11'","'BED file format where each feature is described by chromosome, start, end, name, score, and strand.'",
http://edamontology.org/format_3586,Class,http://edamontology.org/format_3584,"'bed12'","'1.11'","'A BED file where each feature is described by all twelve columns.'",
http://edamontology.org/format_3587,Class,http://edamontology.org/format_3003	http://edamontology.org/format_2330,"'chrominfo'","'1.11'","'Tabular format of chromosome names and sizes used by Galaxy.'",
http://edamontology.org/format_3588,Class,http://edamontology.org/format_2330	http://edamontology.org/format_2919,"'customtrack'","'1.11'","'Custom Sequence annotation track format used by Galaxy.'",
http://edamontology.org/format_3589,Class,http://edamontology.org/format_2554	http://edamontology.org/format_2200,"'csfasta'","'1.11'","'Color space FASTA format sequence variant.'",
http://edamontology.org/format_3590,Class,http://edamontology.org/format_3867	http://edamontology.org/format_2333,"'HDF5'","'1.11'","'HDF5 is a data model, library, and file format for storing and managing data, based on Hierarchical Data Format (HDF).'",
http://edamontology.org/format_3591,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'TIFF'","'1.11'","'A versatile bitmap format.'",
http://edamontology.org/format_3592,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'BMP'","'1.11'","'Standard bitmap storage format in the Microsoft Windows environment.'",
http://edamontology.org/format_3593,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'im'","'1.11'","'IM is a format used by LabEye and other applications based on the IFUNC image processing library.'",
http://edamontology.org/format_3594,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'pcd'","'1.11'","'Photo CD format, which is the highest resolution format for images on a CD.'",
http://edamontology.org/format_3595,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'pcx'","'1.11'","'PCX is an image file format that uses a simple form of run-length encoding. It is lossless.'",
http://edamontology.org/format_3596,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'ppm'","'1.11'","'The PPM format is a lowest common denominator color image file format.'",
http://edamontology.org/format_3597,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'psd'","'1.11'","'PSD (Photoshop Document) is a proprietary file that allows the user to work with the images' individual layers even after the file has been saved.'",
http://edamontology.org/format_3598,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'xbm'","'1.11'","'X BitMap is a plain text binary image format used by the X Window System used for storing cursor and icon bitmaps used in the X GUI.'",
http://edamontology.org/format_3599,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'xpm'","'1.11'","'X PixMap (XPM) is an image file format used by the X Window System, it is intended primarily for creating icon pixmaps, and supports transparent pixels.'",
http://edamontology.org/format_3600,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'rgb'","'1.11'","'RGB file format is the native raster graphics file format for Silicon Graphics workstations.'",
http://edamontology.org/format_3601,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'pbm'","'1.11'","'The PBM format is a lowest common denominator monochrome file format. It serves as the common language of a large family of bitmap image conversion filters.'",
http://edamontology.org/format_3602,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'pgm'","'1.11'","'The PGM format is a lowest common denominator grayscale file format.'",
http://edamontology.org/format_3603,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'PNG'","'1.11'","'PNG is a file format for image compression.'",
http://edamontology.org/format_3604,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2332,"'SVG'","'1.11'","'Scalable Vector Graphics (SVG) is an XML-based vector image format for two-dimensional graphics with support for interactivity and animation.'",
http://edamontology.org/format_3605,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'rast'","'1.11'","'Sun Raster is a raster graphics file format used on SunOS by Sun Microsystems'",
http://edamontology.org/format_3606,Class,http://edamontology.org/format_2350,"'Sequence quality report format (text)'","'1.11'","'Textual report format for sequence quality for reports from sequencing machines.'",
http://edamontology.org/format_3607,Class,http://edamontology.org/format_2330	http://edamontology.org/format_2182	http://edamontology.org/format_3606,"'qual'","'1.11'","'FASTQ format subset for Phred sequencing quality score data only (no sequences).'",
http://edamontology.org/format_3608,Class,http://edamontology.org/format_3607	http://edamontology.org/format_1933,"'qualsolexa'","'1.11'","'FASTQ format subset for Phred sequencing quality score data only (no sequences) for Solexa/Illumina 1.0 format.'",
http://edamontology.org/format_3609,Class,http://edamontology.org/format_1931	http://edamontology.org/format_3607,"'qualillumina'","'1.11'","'FASTQ format subset for Phred sequencing quality score data only (no sequences) from Illumina 1.5 and before Illumina 1.8.'",
http://edamontology.org/format_3610,Class,http://edamontology.org/format_3607,"'qualsolid'","'1.11'","'FASTQ format subset for Phred sequencing quality score data only (no sequences) for SOLiD data.'",
http://edamontology.org/format_3611,Class,http://edamontology.org/format_3607,"'qual454'","'1.11'","'FASTQ format subset for Phred sequencing quality score data only (no sequences) from 454 sequencers.'",
http://edamontology.org/format_3612,Class,http://edamontology.org/format_3585,"'ENCODE peak format'","'1.11'","'Human ENCODE peak format.'",
http://edamontology.org/format_3613,Class,http://edamontology.org/format_3612,"'ENCODE narrow peak format'","'1.11'","'Human ENCODE narrow peak format.'",
http://edamontology.org/format_3614,Class,http://edamontology.org/format_3612,"'ENCODE broad peak format'","'1.11'","'Human ENCODE broad peak format.'",
http://edamontology.org/format_3615,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'bgzip'","'1.11'","'Blocked GNU Zip format.'",
http://edamontology.org/format_3616,Class,http://edamontology.org/format_3547	http://edamontology.org/format_2333,"'tabix'","'1.11'","'TAB-delimited genome position file index format.'",
http://edamontology.org/format_3617,Class,http://edamontology.org/format_2350,"'Graph format'","'1.11'","'Data format for graph data.'",
http://edamontology.org/format_3618,Class,http://edamontology.org/format_3617,"'xgmml'","'1.11'","'XML-based format used to store graph descriptions within Galaxy.'",
http://edamontology.org/format_3619,Class,http://edamontology.org/format_2013,"'sif'","'1.11'","'SIF (simple interaction file) Format - a network/pathway format used for instance in cytoscape.'",
http://edamontology.org/format_3620,Class,http://edamontology.org/format_2333	http://edamontology.org/format_3507,"'xlsx'","'1.11'","'MS Excel spreadsheet format consisting of a set of XML documents stored in a ZIP-compressed file.'",
http://edamontology.org/format_3621,Class,http://edamontology.org/format_2333,"'SQLite format'","'1.11'","'Data format used by the SQLite database.'",
http://edamontology.org/format_3622,Class,http://edamontology.org/format_2921	http://edamontology.org/format_3621,"'Gemini SQLite format'","'1.11'","'Data format used by the SQLite database conformant to the Gemini schema.'",
http://edamontology.org/format_3623,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Index format'","'1.11'","'Format of a data index of some type.'",
http://edamontology.org/format_3624,Class,http://edamontology.org/format_3326	http://edamontology.org/format_2333,"'snpeffdb'","'1.11'","'An index of a genome database, indexed for use by the snpeff tool.'",
